P1_1	P1_2	P1_3	P2_1	P2_2	P2_3	P3_1	P3_2	P3_3	P5_1	P5_2	P5_3	Species	name	protein_id
-2.36918544769287	-2.21342086791992	-1.98456192016602	-1.81136417388916	-0.80043888092041	-1.33805084228516	-4.84481334686279	-4.58569049835205	-6.91843891143799	-4.20531749725342	-6.25629615783691	-4.365159034729	PRO	DUF3119 family protein	WP_011132959.1
-0.639340400695801	-1.43044090270996	-0.370246887207031	-0.196106910705566	0.0888795852661133	-0.728172302246094	-0.755209922790527	-1.21437358856201	-0.773110389709473	-1.51546001434326	-1.84110927581787	-1.95121574401855	PRO	NifU family protein	WP_011132054.1
-0.66103458404541	-0.855037689208984	-0.891574859619141	-0.44962215423584	-0.90125560760498	-0.479053497314453	-0.580025672912598	-1.60815525054932	-0.914423942565918	-1.53127765655518	-1.01073741912842	-0.682439804077148	PRO	galactose mutarotase	WP_011133226.1
-0.440377235412598	-0.643274307250977	-0.674331665039063	-0.545619010925293	-0.542798042297363	-0.810977935791016	-0.649617195129395	-2.09857654571533	-0.98296070098877	0.289463996887207	0.137408256530762	-1.61230087280273	PRO	NAD(+) kinase	WP_036930370.1
1.25633716583252	0.683263778686523	0.892122268676758	1.8555154800415	1.36059856414795	1.77234077453613	1.10040378570557	0.366847038269043	0.575221061706543	0.754290580749512	1.47062969207764	0.834331512451172	PRO	SLC13 family permease	WP_011131721.1
0.341269493103027	0.434093475341797	-0.0685386657714844	-0.286910057067871	-0.334458351135254	-0.0543651580810547	-1.25212574005127	-0.604693412780762	-0.628214836120605	0.135884284973145	-0.857064247131348	-0.618757247924805	PRO	bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase	WP_011131830.1
0.759621620178223	0.857446670532227	1.14617729187012	1.10023975372314	1.40308666229248	1.06881332397461	1.3342981338501	0.718928337097168	1.34615421295166	0.89486026763916	0.926505088806152	0.659267425537109	PRO	carboxypeptidase M32	WP_011132128.1
-0.080439567565918	-0.00664138793945313	-0.185169219970703	0.0187826156616211	-0.115447044372559	-0.0476417541503906	0.572247505187988	0.558058738708496	0.662798881530762	0.34821605682373	0.630206108093262	0.464941024780273	PRO	thiamine phosphate synthase	WP_011132908.1
-1.22609233856201	-0.250616073608398	0.0640621185302734	-0.170035362243652	-0.587458610534668	-0.199007034301758	0.0681371688842773	0.81960391998291	-0.175681114196777	0.299508094787598	-0.21993350982666	0.147121429443359	PRO	pantetheine-phosphate adenylyltransferase	WP_011132517.1
-2.28334522247314	-1.7695426940918	-1.64997100830078	-2.02284526824951	-1.95834636688232	-2.71144676208496	-1.10510921478271	0.839795112609863	-0.188042640686035	0.115084648132324	-0.0193872451782227	-1.32326507568359	PRO	transcriptional repressor	WP_011132271.1
-0.35377025604248	-0.340009689331055	-0.593023300170898	-1.37374401092529	-1.20198917388916	-0.905429840087891	-0.502633094787598	-0.13219165802002	0.0881032943725586	0.508757591247559	0.335890769958496	-0.828384399414063	PRO	DUF4090 family protein	WP_036930987.1
2.04963207244873	2.22669792175293	2.00987434387207	2.44730091094971	2.5172700881958	2.74121475219727	1.87655925750732	1.95841312408447	1.64650058746338	2.07290554046631	2.37980175018311	1.05784606933594	PRO	helix-turn-helix domain-containing protein	WP_011132094.1
0.83651065826416	1.06080436706543	1.44763946533203	1.59669017791748	1.92563724517822	1.43241119384766	1.7068395614624	2.53403186798096	1.56448078155518	1.26077175140381	1.69416904449463	1.47671699523926	PRO	hypothetical protein	WP_036930320.1
0.878146171569824	0.679485321044922	0.310186386108398	-0.455889701843262	-0.388264656066895	0.0588855743408203	-0.242707252502441	0.597743034362793	0.448088645935059	1.51089763641357	1.33009433746338	1.28908729553223	PRO	chromosome segregation protein SMC	WP_036930396.1
-0.911721229553223	-0.451070785522461	-0.0537738800048828	-0.0573015213012695	-0.277520179748535	-0.194536209106445	-0.216303825378418	-0.298050880432129	-0.375651359558105	0.243165016174316	-0.28569507598877	0.338787078857422	PRO	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	WP_011133096.1
0.108593940734863	1.00638580322266	0.996406555175781	1.49294567108154	1.49079418182373	1.13150024414063	0.608542442321777	0.56997013092041	0.606522560119629	-0.513928413391113	-0.666279792785645	-0.468355178833008	PRO	carboxysome peptide A	WP_011132188.1
1.35786151885986	1.11161422729492	1.39979934692383	1.52193164825439	1.42975902557373	1.39590454101563	-0.936007499694824	0.0114717483520508	-0.924538612365723	-0.674920082092285	-0.0370340347290039	-0.633495330810547	PRO	hypothetical protein	WP_225866776.1
0.0198602676391602	-0.0590858459472656	-0.286270141601563	-0.152392387390137	-0.806456565856934	-0.273298263549805	-0.383700370788574	-0.295435905456543	-0.151640892028809	0.063084602355957	-0.439141273498535	-0.0936698913574219	PRO	hypothetical protein	WP_011132434.1
-0.844784736633301	-1.06411743164063	-0.923974990844727	-0.588126182556152	-0.654780387878418	-0.452903747558594	0.200793266296387	0.69962215423584	0.138619422912598	0.624894142150879	0.52346134185791	0.741962432861328	PRO	5'/3'-nucleotidase SurE	WP_011132905.1
-0.681597709655762	-0.635198593139648	-0.60637092590332	-0.924946784973145	-0.796540260314941	-1.06563186645508	-0.950434684753418	-1.31426525115967	-1.09238338470459	-1.33549213409424	-1.23559093475342	-1.31289291381836	PRO	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	WP_011132244.1
1.07407283782959	0.786735534667969	0.641277313232422	0.425185203552246	0.328000068664551	0.654560089111328	-0.955832481384277	-2.02982044219971	-1.13248920440674	-0.045100212097168	-0.958069801330566	-1.7524471282959	PRO	rubredoxin	WP_011131932.1
1.05081462860107	0.878448486328125	0.745273590087891	0.00255489349365234	-0.138028144836426	-0.255777359008789	0.180752754211426	-0.268740653991699	0.430289268493652	0.289948463439941	0.542643547058105	0.443399429321289	PRO	aldehyde oxygenase (deformylating)	WP_011132167.1
-1.35600757598877	-1.70277214050293	-1.15256690979004	-0.975945472717285	-0.979727745056152	-1.55269050598145	0.616524696350098	1.17235088348389	0.902586936950684	0.0848550796508789	0.229794502258301	-0.226207733154297	PRO	aminoacyl-tRNA hydrolase	WP_011131888.1
0.0260305404663086	-0.295661926269531	0.425130844116211	-0.0513906478881836	0.178446769714355	-0.0219631195068359	1.61898899078369	1.81313991546631	2.65157032012939	1.87427043914795	2.89595890045166	2.31631469726563	PRO	hypothetical protein	WP_011132275.1
-0.189385414123535	0.305732727050781	0.424432754516602	0.264300346374512	0.902613639831543	0.665315628051758	-0.85332202911377	-0.0672636032104492	-0.0838899612426758	0.432024955749512	-0.0712270736694336	-0.300346374511719	PRO	methyltransferase domain-containing protein	WP_011132980.1
1.94076442718506	1.68940162658691	1.55338287353516	0.41062068939209	-0.413823127746582	-0.263505935668945	0.163126945495605	-1.32262134552002	-0.408259391784668	0.660714149475098	-0.00562191009521484	0.948699951171875	PRO	B12-binding domain-containing radical SAM protein	WP_011133126.1
-1.14914989471436	-1.13956451416016	-0.838361740112305	-1.00392818450928	-0.481898307800293	-0.741352081298828	-3.30497264862061	-4.04349040985107	-2.84857845306396	-3.75927829742432	-3.25059795379639	-2.65205955505371	PRO	CPBP family intramembrane metalloprotease	WP_011132151.1
-1.76253032684326	-1.84413528442383	-1.81386756896973	-2.25229358673096	-2.12141704559326	-2.52834510803223	-4.06583309173584	-2.94894886016846	-3.85189533233643	-4.26826095581055	-3.89094257354736	-2.80500411987305	PRO	UDP-N-acetylmuramate--L-alanine ligase	WP_011131660.1
0.589430809020996	0.851902008056641	0.904750823974609	1.26542949676514	1.35032176971436	1.55556869506836	2.00745868682861	2.17886447906494	2.06947231292725	1.64254665374756	2.47642040252686	2.09726142883301	PRO	tRNA (guanosine(37)-N1)-methyltransferase TrmD	WP_011132914.1
0.710692405700684	0.352085113525391	0.548160552978516	0.719067573547363	0.626982688903809	0.215503692626953	-0.264714241027832	-0.756575584411621	-0.322691917419434	-1.04183864593506	-0.489520072937012	-0.636293411254883	PRO	lipid-A-disaccharide synthase	WP_011132968.1
2.1176118850708	1.96129608154297	1.87091064453125	1.83767604827881	1.85555934906006	1.93390464782715	1.93751239776611	1.71960735321045	1.94513416290283	1.43455791473389	1.64613819122314	1.13189125061035	PRO	transketolase	WP_011132869.1
0.546065330505371	0.140758514404297	0.704156875610352	-0.244050025939941	0.0401849746704102	-0.368659973144531	-0.766522407531738	-0.989993095397949	-0.722014427185059	-0.524243354797363	-0.916445732116699	-0.488462448120117	PRO	helix-turn-helix transcriptional regulator	WP_011131793.1
0.742239952087402	0.462663650512695	0.0661754608154297	0.592719078063965	0.22339916229248	0.299764633178711	1.55409336090088	1.1172399520874	1.21814823150635	0.827029228210449	1.12103748321533	0.414684295654297	PRO	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC	WP_011131874.1
4.84897899627686	3.87444496154785	4.34261703491211	0.213803291320801	0.447524070739746	0.849372863769531	1.78556537628174	1.19548511505127	1.43269824981689	2.49532985687256	0.98410701751709	3.05963516235352	PRO	DUF561 domain-containing protein	WP_036930743.1
2.66881847381592	2.49824142456055	2.67427253723145	0.238049507141113	0.560881614685059	0.200405120849609	1.08274173736572	0.375678062438965	0.200211524963379	1.35054874420166	1.99170207977295	1.24291229248047	PRO	glycosyltransferase	WP_036930715.1
3.09984111785889	3.08406257629395	3.05361557006836	0.136237144470215	0.644026756286621	0.315090179443359	1.48251819610596	2.24947261810303	2.63548946380615	2.13872241973877	2.02442073822021	1.72160720825195	PRO	RNA-binding protein	WP_011131781.1
2.79524326324463	2.6011848449707	2.47840118408203	1.72973155975342	1.6558256149292	1.68634414672852	1.88057231903076	1.77913761138916	1.82867527008057	2.68216419219971	2.0800085067749	3.12941360473633	PRO	50S ribosomal protein L15	WP_011133169.1
1.31187152862549	0.999017715454102	0.945150375366211	0.588576316833496	0.305880546569824	0.200628280639648	1.39346218109131	2.06424808502197	2.15072917938232	1.39934635162354	1.60937213897705	1.30333709716797	PRO	50S ribosomal protein L23	WP_011133184.1
-0.804001808166504	-1.04731178283691	-0.929576873779297	-0.833359718322754	-0.904955863952637	-0.543392181396484	-0.0452260971069336	0.854622840881348	0.390679359436035	0.715517997741699	0.35683536529541	0.455911636352539	PRO	carboxylating nicotinate-nucleotide diphosphorylase	WP_011131827.1
0.263298988342285	0.0378284454345703	0.548460006713867	0.427666664123535	0.26530933380127	0.0958023071289063	-0.153576850891113	-0.532195091247559	-0.288397789001465	-0.455134391784668	-0.603634834289551	-0.835414886474609	PRO	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	WP_011132106.1
-0.691853523254395	-1.43110084533691	-1.01569557189941	-0.480008125305176	-0.658280372619629	-0.454671859741211	-0.169522285461426	0.457537651062012	0.236971855163574	0.937254905700684	-0.0569543838500977	0.427801132202148	PRO	SRPBCC family protein	WP_011131753.1
-0.658616065979004	-0.237119674682617	-0.0914421081542969	0.197693824768066	0.288838386535645	0.217870712280273	0.295334815979004	0.875359535217285	-0.188490867614746	0.0772714614868164	0.663544654846191	-0.451356887817383	PRO	YciI family protein	WP_036930875.1
0.718369483947754	0.669885635375977	0.504892349243164	0.399359703063965	0.608428001403809	0.599948883056641	-0.100796699523926	-1.8456506729126	-0.806235313415527	-0.431899070739746	-0.256787300109863	0.0271282196044922	PRO	ABC transporter permease	WP_011132546.1
0.26308536529541	-0.181982040405273	-0.484697341918945	0.0966920852661133	0.264706611633301	0.383514404296875	-0.827006340026855	-0.140259742736816	-0.65174388885498	0.138419151306152	-0.25899600982666	-0.965799331665039	PRO	hypothetical protein	WP_011132014.1
-0.972126960754395	-0.96760368347168	-0.692497253417969	-0.850342750549316	-0.579339027404785	-0.932182312011719	-3.90065670013428	-1.58820056915283	-4.67076396942139	-0.877228736877441	-2.00164890289307	-1.71333694458008	PRO	methyltransferase domain-containing protein	WP_011133133.1
-0.107449531555176	-0.487733840942383	-0.0185527801513672	0.547305107116699	0.55594539642334	0.499883651733398	-0.249373435974121	-0.349669456481934	-0.213809013366699	-0.257725715637207	-0.816946983337402	0.117622375488281	PRO	hypothetical protein	WP_011131801.1
0.497269630432129	0.237340927124023	0.645151138305664	0.682784080505371	0.857993125915527	1.06204605102539	1.23353099822998	0.470555305480957	0.947497367858887	-0.134413719177246	0.000319480895996094	0.109729766845703	PRO	ATP phosphoribosyltransferase regulatory subunit	WP_011132533.1
-1.24870777130127	-1.94170188903809	-1.8907356262207	-1.90067958831787	-1.99463367462158	-1.80519866943359	-3.27681255340576	-3.1082067489624	-2.9578332901001	-4.5670690536499	-3.0432653427124	-2.07790184020996	PRO	GTP-binding protein	WP_011132549.1
1.26043605804443	1.1223087310791	1.43315505981445	1.30160045623779	1.20579624176025	0.799522399902344	0.950030326843262	0.95653247833252	0.893555641174316	0.52330493927002	0.751709938049316	0.556001663208008	PRO	tryptophan--tRNA ligase	WP_011132232.1
-0.597552299499512	-0.370525360107422	-0.67664909362793	0.18552303314209	0.245556831359863	0.317584991455078	-0.678240776062012	-0.142800331115723	-0.503066062927246	0.266840934753418	-0.42113208770752	-0.287788391113281	PRO	urease subunit beta	WP_011132597.1
0.182528495788574	-0.223215103149414	0.272102355957031	0.372679710388184	0.118189811706543	0.139394760131836	-0.0742998123168945	-0.814570426940918	-0.217385292053223	-1.39913082122803	-1.36430072784424	-0.0174064636230469	PRO	glycosyltransferase family 4 protein	WP_011132812.1
0.461745262145996	0.337242126464844	0.642707824707031	0.950766563415527	0.852946281433105	0.901466369628906	-0.621129035949707	0.0567293167114258	-0.0481157302856445	0.265572547912598	0.648421287536621	-0.551128387451172	PRO	diadenylate cyclase CdaA	WP_011132724.1
1.30430698394775	1.20795059204102	1.15411567687988	-1.00886821746826	0.0626974105834961	-0.809473037719727	-0.691990852355957	-0.00384235382080078	-0.678170204162598	0.241072654724121	-0.215353965759277	0.175413131713867	PRO	TatD family hydrolase	WP_011133114.1
1.54445171356201	1.57879257202148	1.29637336730957	1.52806186676025	1.24062252044678	1.59125709533691	1.34327411651611	0.849316596984863	1.01102542877197	0.668047904968262	0.590928077697754	0.880727767944336	PRO	lycopene cyclase family protein	WP_011132697.1
0.794369697570801	0.759943008422852	1.16447067260742	0.320076942443848	0.550673484802246	0.704750061035156	1.94747638702393	1.6465311050415	1.77176570892334	2.43020915985107	2.29495334625244	1.65245819091797	PRO	30S ribosomal protein S19	WP_011133182.1
-0.310971260070801	-0.738519668579102	-0.145971298217773	-0.239335060119629	-0.202431678771973	-0.45716667175293	0.283377647399902	0.154387474060059	0.418768882751465	-0.656336784362793	-0.393620491027832	-0.146455764770508	PRO	hypothetical protein	WP_011131913.1
2.06717395782471	1.82170295715332	1.6755313873291	1.84907245635986	1.87906742095947	2.56473350524902	-0.277352333068848	0.138129234313965	0.347886085510254	-0.00501537322998047	0.0349817276000977	0.358592987060547	PRO	vitamin K epoxide reductase family protein	WP_011131739.1
1.67854976654053	1.78811836242676	1.51652717590332	1.31258106231689	1.25681400299072	1.2031135559082	0.710906028747559	0.565089225769043	0.833218574523926	1.19898891448975	1.03120517730713	1.07372093200684	PRO	DNA topoisomerase 4 subunit A	WP_011131643.1
1.2991247177124	1.37337493896484	1.84862327575684	1.7860860824585	1.83945560455322	1.33282661437988	-1.66594791412354	-2.17081928253174	-1.80066585540771	-1.97803020477295	-2.25684452056885	-0.653751373291016	PRO	1-acyl-sn-glycerol-3-phosphate acyltransferase	WP_011131777.1
0.799567222595215	0.861734390258789	1.10434150695801	1.04238224029541	0.752514839172363	0.560317993164063	0.948460578918457	1.16782474517822	0.49416446685791	1.36796283721924	0.759074211120605	0.563972473144531	PRO	UDP-3-O-acyl-N-acetylglucosamine deacetylase	WP_011132971.1
-0.407851219177246	-0.364192962646484	-0.0400638580322266	0.137457847595215	-0.0203008651733398	-0.204559326171875	0.46800708770752	0.50139331817627	0.699498176574707	0.325722694396973	0.492239952087402	0.779699325561523	PRO	kinase	WP_011132592.1
-0.781210899353027	-0.787097930908203	-1.28838348388672	-0.654255867004395	-0.768862724304199	-0.545871734619141	-1.02161693572998	-0.665616035461426	-0.475018501281738	0.120297431945801	-0.307171821594238	-0.290428161621094	PRO	23S rRNA pseudouridine(2604) synthase RluF	WP_011132292.1
-0.0601949691772461	0.0214500427246094	0.423385620117188	0.269684791564941	0.56325626373291	0.452106475830078	0.460953712463379	0.54554271697998	0.754263877868652	0.106841087341309	0.412459373474121	0.89265251159668	PRO	NAD-dependent epimerase/dehydratase family protein	WP_011132835.1
-0.252493858337402	-0.347396850585938	-0.834789276123047	0.174530982971191	-0.140198707580566	0.710588455200195	1.27887439727783	2.17823886871338	1.45204448699951	1.29455852508545	1.5983362197876	1.67438316345215	PRO	cell division topological specificity factor MinE	WP_011131957.1
-0.542939186096191	-0.280344009399414	-0.382614135742188	0.397305488586426	0.623263359069824	0.238161087036133	-2.01807880401611	-1.08932971954346	-1.60390186309814	0.0395689010620117	-1.57458782196045	-0.188457489013672	PRO	DUF3303 domain-containing protein	WP_011133038.1
1.5793924331665	1.6724739074707	1.50498008728027	1.17904567718506	1.19856739044189	1.34082221984863	0.591208457946777	0.595778465270996	0.298575401306152	0.392876625061035	0.428826332092285	0.622753143310547	PRO	long-chain acyl-[acyl-carrier-protein] reductase	WP_011132168.1
-0.110852241516113	-0.231643676757813	0.13252067565918	0.598862648010254	0.799477577209473	0.524892807006836	-0.292969703674316	-0.10097599029541	-0.666192054748535	0.160346031188965	-0.340113639831543	0.184928894042969	PRO	glycosyltransferase	WP_011133286.1
-0.0392522811889648	-0.31341552734375	-0.0455875396728516	-0.247891426086426	-0.0269250869750977	0.129510879516602	0.360297203063965	-0.0349149703979492	0.0609216690063477	-1.28442668914795	-0.0246248245239258	-0.822998046875	PRO	HD domain-containing protein	WP_011131960.1
0.437064170837402	-0.194307327270508	-0.28759765625	1.0653772354126	0.477431297302246	1.22822761535645	-1.56865787506104	-0.537594795227051	-1.61248874664307	-0.867247581481934	-1.37016010284424	-1.20807456970215	PRO	AI-2E family transporter	WP_011132560.1
1.26228427886963	0.930210113525391	0.960704803466797	1.43323230743408	1.48408985137939	1.42884063720703	2.274733543396	1.97453594207764	1.5153341293335	0.968846321105957	1.10302257537842	1.28655433654785	PRO	threonine ammonia-lyase, biosynthetic	WP_011132541.1
-1.16339015960693	-1.1732063293457	-0.745874404907227	-0.69027042388916	-0.666699409484863	-1.19789886474609	-1.10000514984131	-1.18402576446533	-0.881314277648926	-0.939047813415527	-0.222445487976074	-0.605939865112305	PRO	anthranilate synthase component I family protein	WP_011133319.1
-0.873068809509277	-0.816200256347656	-0.674560546875	-1.27978420257568	-1.07825565338135	-1.64630699157715	-1.66594791412354	-3.98888492584229	-2.99033641815186	-2.58239650726318	-2.34809589385986	-1.80441474914551	PRO	ABC transporter permease DevC	WP_036930952.1
0.261481285095215	0.0954055786132813	-0.193271636962891	-0.674572944641113	-0.748799324035645	-1.01650810241699	-0.459839820861816	-0.52913761138916	-0.286555290222168	-0.198031425476074	-0.496949195861816	-0.866146087646484	PRO	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	WP_011132998.1
-1.2938756942749	-1.39693450927734	-1.29074287414551	-1.04737758636475	-1.08026218414307	-0.733949661254883	-0.994990348815918	-0.541266441345215	-1.03764247894287	-0.672404289245605	-0.373599052429199	0.11865234375	PRO	aminotransferase class V-fold PLP-dependent enzyme	WP_011132550.1
-0.736525535583496	-1.04040145874023	-1.12056922912598	-0.857247352600098	-0.75763988494873	-0.753877639770508	-0.704411506652832	-0.86521053314209	-0.70887279510498	-0.873400688171387	-1.14933681488037	-0.499126434326172	PRO	precorrin-3B C(17)-methyltransferase	WP_011133153.1
0.259026527404785	-0.0185890197753906	0.132671356201172	0.40512752532959	0.427828788757324	0.409875869750977	0.41987133026123	-0.352351188659668	0.12507152557373	-0.792611122131348	-0.476010322570801	-0.0429553985595703	PRO	aminotransferase class V-fold PLP-dependent enzyme	WP_011132520.1
1.94913768768311	1.38109016418457	1.7065601348877	2.69004344940186	2.73820781707764	2.51186943054199	2.01222896575928	2.18338489532471	2.31065654754639	2.36251735687256	2.9954252243042	2.35849380493164	PRO	hypothetical protein	WP_011132639.1
-0.809586524963379	-0.70208740234375	-0.319246292114258	-0.671006202697754	-0.390923500061035	-0.750335693359375	0.631989479064941	0.742907524108887	0.277817726135254	0.37324047088623	0.477629661560059	0.688972473144531	PRO	ketoacyl-ACP synthase III	WP_011131775.1
-1.05926036834717	-1.13416862487793	-0.680074691772461	-0.956795692443848	-0.914742469787598	-0.76569938659668	-0.407406806945801	-0.173798561096191	0.232316017150879	-0.0840768814086914	-0.308144569396973	-0.432962417602539	PRO	SDR family NAD(P)-dependent oxidoreductase	WP_011132266.1
-1.15771579742432	-1.5598087310791	-1.61797332763672	-1.02371120452881	-1.25551700592041	-1.34981155395508	0.203251838684082	0.460021018981934	0.647950172424316	0.673510551452637	0.850094795227051	0.0687885284423828	PRO	photosystem II S4 domain protein	WP_011132990.1
1.80861568450928	1.55029678344727	1.48659706115723	1.26001453399658	1.20117855072021	1.27286338806152	1.10245418548584	0.588313102722168	0.780404090881348	0.836503028869629	0.988903999328613	0.753917694091797	PRO	magnesium protoporphyrin IX methyltransferase	WP_011131807.1
-1.01749897003174	-1.21319198608398	-1.15806770324707	-0.686699867248535	-0.720776557922363	-0.216859817504883	-1.96377849578857	-2.55383396148682	-2.36546993255615	-0.358368873596191	-1.64084148406982	-2.23958396911621	PRO	acyltransferase family protein	WP_011132759.1
1.40647220611572	0.71748161315918	0.820379257202148	0.730809211730957	0.594805717468262	1.23289489746094	1.70367527008057	1.11182689666748	1.35032558441162	1.1615629196167	1.4752836227417	0.849380493164063	PRO	hypothetical protein	WP_036930908.1
-0.682875633239746	-1.33383178710938	-1.2174129486084	-0.407362937927246	-0.940766334533691	-0.596822738647461	-0.0822172164916992	-0.252999305725098	-0.0670843124389648	-0.336833000183105	-0.238503456115723	-1.38841819763184	PRO	SMC-Scp complex subunit ScpB	WP_011132542.1
0.249100685119629	0.219724655151367	0.125204086303711	-0.0690126419067383	-0.362008094787598	-0.053436279296875	-0.921687126159668	-0.416926383972168	-0.501263618469238	0.375605583190918	-0.534174919128418	-0.133899688720703	PRO	DUF3172 domain-containing protein	WP_011131785.1
1.74073505401611	1.76239585876465	1.52128219604492	0.624720573425293	0.74453067779541	0.920110702514648	-0.858859062194824	-0.169909477233887	0.203837394714355	0.00285053253173828	0.316164970397949	0.399347305297852	PRO	sugar nucleotide-binding protein	WP_011132867.1
0.0508127212524414	-0.462501525878906	0.0899314880371094	-0.204590797424316	-0.116547584533691	-0.0902481079101563	0.237626075744629	0.0293912887573242	-0.10118579864502	-0.820429801940918	-0.824313163757324	-1.07024765014648	PRO	nucleotidyltransferase family protein	WP_011132850.1
-1.02509593963623	-1.46426200866699	-1.3909854888916	-1.02482509613037	-1.05127620697021	-0.657510757446289	-2.70594692230225	-4.1776647567749	-2.29978466033936	-2.51035404205322	-3.79662036895752	-0.583805084228516	PRO	TPM domain-containing protein	WP_011132314.1
-3.60572338104248	-8.83875942230225	-4.41648292541504	-7.23986530303955	-4.38659954071045	-3.56681251525879	-3.56043338775635	-3.97714900970459	-2.95883274078369	-2.73407077789307	-3.08277988433838	-6.66254901885986	PRO	high light inducible protein	WP_042116249.1
-0.936507225036621	-0.410961151123047	-0.0608425140380859	0.0411958694458008	0.246245384216309	0.199752807617188	0.238018989562988	-0.855673789978027	-0.33937931060791	-0.0120687484741211	-0.0204668045043945	-0.0163917541503906	PRO	bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase	WP_011132924.1
0.508875846862793	0.373161315917969	0.398674011230469	0.697846412658691	0.659672737121582	0.482759475708008	1.46362400054932	0.453848838806152	1.02651691436768	1.19662952423096	1.82348537445068	1.3842658996582	PRO	Eco57I restriction-modification methylase domain-containing protein	WP_036930916.1
0.170193672180176	0.52208137512207	0.0438308715820313	-0.87498950958252	-1.32904720306396	-0.863147735595703	-1.23163509368896	-0.782914161682129	-1.08002948760986	-0.909674644470215	-0.452427864074707	-0.714105606079102	PRO	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	WP_011133109.1
-0.131789207458496	-0.448036193847656	-0.639266967773438	0.217162132263184	0.0513143539428711	0.262599945068359	0.446843147277832	0.464667320251465	0.636034965515137	0.043238639831543	0.416985511779785	-0.16893196105957	PRO	tRNA guanosine(34) transglycosylase Tgt	WP_011131908.1
0.121865272521973	-0.294553756713867	-0.372934341430664	-0.858105659484863	-1.08028125762939	-1.09393310546875	-0.606671333312988	-0.242613792419434	-0.410508155822754	-0.273758888244629	0.274930000305176	-0.340412139892578	PRO	lipoyl synthase	WP_011133142.1
-0.00964641571044922	-0.132505416870117	-0.513402938842773	-0.41588306427002	-0.0940084457397461	-0.335872650146484	-1.11268329620361	-1.21678638458252	-1.48713207244873	-1.23756313323975	-1.3980073928833	-1.02896881103516	PRO	FAD-dependent oxidoreductase	WP_011131720.1
-1.28014659881592	-0.6552734375	-0.141242980957031	-0.377251625061035	-0.215777397155762	-0.637163162231445	-1.44707012176514	-1.535964012146	-1.63301181793213	-0.794323921203613	-1.28560543060303	-1.84909248352051	PRO	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	WP_011132075.1
1.01291942596436	0.540246963500977	0.774885177612305	1.13590908050537	1.15455341339111	1.15023040771484	-0.828640937805176	-0.418177604675293	-1.76552104949951	-0.498612403869629	-0.593890190124512	0.603954315185547	PRO	DUF3685 domain-containing protein	WP_011132429.1
-2.28166484832764	-2.43063926696777	-1.95297813415527	-1.29983806610107	-1.46421337127686	-1.62917518615723	-1.40804958343506	-1.91123294830322	-2.0742712020874	-1.34583187103271	-1.98815822601318	-0.555791854858398	PRO	DUF2518 family protein	WP_011132222.1
-0.794434547424316	-1.19138336181641	-0.980903625488281	-0.387907981872559	-0.299185752868652	-0.0174007415771484	0.615490913391113	0.0916624069213867	0.198058128356934	-0.684216499328613	-0.28947925567627	-0.189645767211914	PRO	biosynthetic arginine decarboxylase	WP_011131683.1
-1.99425601959229	-2.17315292358398	-2.57388114929199	-1.62835216522217	-1.75781917572021	-1.44745445251465	0.00878810882568359	-0.35643482208252	-0.142882347106934	-0.936917304992676	-0.210566520690918	-0.840988159179688	PRO	Holliday junction branch migration protein RuvA	WP_011132575.1
0.18173885345459	0.493497848510742	0.161357879638672	0.372902870178223	0.367426872253418	0.260004043579102	0.322449684143066	0.030634880065918	0.050990104675293	0.186581611633301	-0.588723182678223	0.0689811706542969	PRO	cobyric acid synthase	WP_011132794.1
0.230082511901855	0.309329986572266	-0.267545700073242	0.0959653854370117	-0.0111474990844727	0.616567611694336	1.58632946014404	2.41280651092529	2.71350383758545	1.19845867156982	2.8707971572876	2.16289329528809	PRO	hypothetical protein	WP_011132233.1
1.02058124542236	1.06686401367188	0.970579147338867	0.771695137023926	0.469161033630371	0.918937683105469	1.59149837493896	2.39651966094971	2.46453380584717	2.47309589385986	2.36477565765381	2.66747093200684	PRO	MULTISPECIES: 30S ribosomal protein S18	WP_002806014.1
-2.83473110198975	-2.65237808227539	-2.33701515197754	-2.39013576507568	-2.44782733917236	-2.9700984954834	-1.02044200897217	-1.51933002471924	-1.49524402618408	-1.28830432891846	-1.00046634674072	-1.52422142028809	PRO	SpoIID/LytB domain-containing protein	WP_011133287.1
0.939608573913574	0.980579376220703	1.09295272827148	-0.034489631652832	0.362862586975098	0.554166793823242	0.586300849914551	1.65377330780029	1.67998218536377	0.829813957214355	1.58194446563721	1.56199836730957	PRO	30S ribosomal protein S15	WP_011132576.1
