A1_1	A1_2	A1_3	A2_1	A2_2	A2_3	A3_1	A3_2	A3_3	A5_1	A5_2	A5_3	Species	name	protein_id
1.78707504272461	1.96604633331299	1.99071025848389	1.92363929748535	2.60247230529785	2.10293579101563	1.84185409545898	1.85342502593994	2.71053886413574	1.19235324859619	1.1631383895874	-1.46842288970947	ALT	MULTISPECIES: 50S ribosomal protein L23	WP_012516959.1
0.861173629760742	0.752257347106934	0.903546333312988	1.05531120300293	0.837314605712891	0.984975814819336	0.549304962158203	0.443671226501465	0.981277465820313	-0.257275581359863	0.0998563766479492	1.30518817901611	ALT	MULTISPECIES: NAD(P)H-flavin reductase	WP_014977536.1
0.828147888183594	0.566245079040527	0.753403663635254	0.777057647705078	0.959878921508789	0.756002426147461	0.930706024169922	0.812375068664551	0.741355895996094	0.89786434173584	0.936606407165527	-0.219347953796387	ALT	MULTISPECIES: hypothetical protein	WP_014980331.1
-0.0867748260498047	-0.205275535583496	0.366209983825684	0.233253479003906	0.252140045166016	0.180185317993164	0.26331901550293	1.15986919403076	0.506940841674805	0.541855812072754	1.62395763397217	0.796572685241699	ALT	SRPBCC family protein	WP_014949153.1
1.79237174987793	1.24153614044189	1.12467479705811	0.56205940246582	0.736650466918945	0.994724273681641	0.769598007202148	0.578518867492676	0.811830520629883	0.476243019104004	0.430041313171387	1.42323398590088	ALT	phosphoribosylformylglycinamidine cyclo-ligase	WP_014979423.1
0.919788360595703	0.687125205993652	0.999625205993652	0.722431182861328	0.902927398681641	0.871524810791016	0.208972930908203	0.341984748840332	0.227588653564453	0.630902290344238	0.344809532165527	1.00554370880127	ALT	MULTISPECIES: GGDEF domain-containing protein	WP_049587575.1
4.15008354187012	3.87535381317139	3.15491962432861	3.50699043273926	2.26568984985352	2.48932266235352	2.14878463745117	3.0836820602417	1.43094635009766	5.95162868499756	2.02160549163818	5.92672443389893	ALT	MULTISPECIES: 50S ribosomal protein L16	WP_014947979.1
1.31948661804199	1.09031581878662	1.14525699615479	1.19673919677734	1.65717506408691	1.10781478881836	0.967916488647461	1.09549236297607	1.75279235839844	1.08652782440186	1.11015224456787	0.0378942489624023	ALT	MULTISPECIES: UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	WP_014950093.1
1.75763130187988	1.74795818328857	1.61906909942627	1.06574440002441	1.40066146850586	1.01594924926758	1.25820732116699	1.10701084136963	1.61231231689453	0.412196159362793	0.0901384353637695	0.679671287536621	ALT	methionyl-tRNA formyltransferase	WP_061438871.1
0.125730514526367	-0.124554634094238	0.204953193664551	0.305431365966797	0.0791416168212891	0.165870666503906	-0.174453735351563	0.00952434539794922	-0.0106487274169922	-0.487698554992676	-0.448534965515137	-1.30493831634521	ALT	PQQ-dependent sugar dehydrogenase	WP_061439286.1
0.26518440246582	0.802897453308105	0.342520713806152	0.554000854492188	-0.248565673828125	0.383598327636719	0.321964263916016	0.502655982971191	0.241052627563477	-0.679184913635254	0.476962089538574	-1.39394474029541	ALT	MULTISPECIES: ribose-5-phosphate isomerase RpiA	WP_014950385.1
2.17745590209961	1.73585224151611	2.18693065643311	2.20669364929199	2.27103042602539	1.6002197265625	2.08016014099121	1.88383197784424	2.75546264648438	1.17464733123779	-0.017857551574707	-1.23809719085693	ALT	MULTISPECIES: elongation factor P	WP_014975647.1
-0.517782211303711	0.276131629943848	-0.782864570617676	-1.46264839172363	-2.72710609436035	-1.15158271789551	-0.680704116821289	-1.99502658843994	-0.545787811279297	1.20215511322021	3.75354671478271	4.54237270355225	ALT	septum site-determining protein MinD	WP_061486478.1
-0.956766128540039	-0.731457710266113	-0.784934043884277	-1.11887168884277	-1.17434120178223	-1.28101921081543	-1.46535491943359	-1.49905681610107	-1.16796875	-2.017897605896	-4.09389972686768	-2.56515979766846	ALT	MULTISPECIES: bifunctional riboflavin kinase/FAD synthetase	WP_014950132.1
-0.953145980834961	-0.799984931945801	-0.825684547424316	-0.653656005859375	-1.02617263793945	-0.701353073120117	-0.990915298461914	-0.812722206115723	-0.497570037841797	0.0420923233032227	-0.892369270324707	1.50250148773193	ALT	DUF445 family protein	WP_061486103.1
1.3478946685791	1.48273754119873	1.36364078521729	1.78954696655273	1.63675308227539	1.61053466796875	1.55566024780273	1.5996618270874	1.9761791229248	1.35029315948486	1.33433818817139	1.27446460723877	ALT	MULTISPECIES: outer membrane protein assembly factor BamD	WP_014950072.1
-1.3779411315918	-1.67088603973389	-1.57083225250244	-1.4490795135498	-1.57570838928223	-1.61046600341797	-1.93006134033203	-1.7880163192749	-1.63104820251465	-1.75765895843506	-0.446785926818848	-0.0753087997436523	ALT	ATP-binding cassette domain-containing protein	WP_061485212.1
1.11793518066406	1.05208683013916	1.02702617645264	0.180809020996094	0.346889495849609	0.173538208007813	0.0285205841064453	-0.319302558898926	-0.150218963623047	0.588685035705566	-0.21366024017334	3.23752307891846	ALT	hypothetical protein	WP_061485603.1
-0.844354629516602	-1.16545581817627	-0.806216239929199	-0.773160934448242	-0.626008987426758	-0.519676208496094	-0.871265411376953	-0.860873222351074	-1.19994926452637	-2.32503795623779	-1.19818210601807	-0.0449399948120117	ALT	MBL fold metallo-hydrolase	WP_061486172.1
-0.111982345581055	-0.245833396911621	0.161759376525879	0.0930976867675781	0.126010894775391	0.0724620819091797	0.0290336608886719	0.260172843933105	0.145219802856445	-0.367960929870605	-0.559252738952637	0.269181251525879	ALT	DUF3413 domain-containing protein	WP_061485878.1
-0.545782089233398	-0.646166801452637	-0.459206581115723	-0.214015960693359	-0.352853775024414	-0.100345611572266	-0.168678283691406	0.520932197570801	0.19139289855957	1.07377910614014	0.819588661193848	0.685366630554199	ALT	MULTISPECIES: magnesium transporter	WP_014977961.1
-2.98611259460449	-3.02111721038818	-3.16906452178955	-3.08229637145996	-3.30562400817871	-3.08644866943359	-2.91858291625977	-2.80921459197998	-2.86759757995605	-2.57868480682373	-2.95232105255127	-3.08154201507568	ALT	bifunctional diguanylate cyclase/phosphodiesterase	WP_061485371.1
0.642200469970703	0.485404014587402	0.494805335998535	0.598690032958984	0.942140579223633	0.677280426025391	0.539131164550781	0.96951961517334	1.18615341186523	0.978703498840332	0.883187294006348	-0.76317310333252	ALT	copper chaperone PCu(A)C	WP_061439284.1
1.82398986816406	1.73527050018311	1.21974658966064	1.19430541992188	1.09843254089355	1.37964248657227	1.25254440307617	1.0631799697876	0.827596664428711	0.502545356750488	0.519556999206543	2.29172801971436	ALT	MULTISPECIES: c-type cytochrome	WP_014947775.1
-1.89686584472656	-1.95691585540771	-2.11854457855225	-1.68180847167969	-1.16133117675781	-1.49646949768066	-1.01400184631348	-0.325922966003418	-0.352500915527344	1.18253231048584	0.73878002166748	0.917544364929199	ALT	hypothetical protein	WP_081106124.1
-1.65105438232422	-1.43260097503662	-1.41638851165771	-1.97939872741699	-2.01175117492676	-1.95403480529785	-1.73789405822754	-2.10756206512451	-1.9122486114502	-2.66400623321533	-2.60330867767334	-3.48689556121826	ALT	phage shock protein operon transcriptional activator	WP_061485076.1
-1.61583137512207	-1.63710880279541	-2.67251300811768	-2.07385635375977	-1.4914665222168	-2.01764106750488	-0.856491088867188	-0.447794914245605	-0.535425186157227	-1.20248126983643	-0.432290077209473	-1.3230447769165	ALT	acyl-CoA dehydrogenase family protein	WP_014949762.1
-0.06622314453125	-0.524306297302246	-0.699919700622559	-0.695898056030273	-0.596546173095703	-0.62586784362793	-0.375843048095703	-0.597947120666504	-0.126550674438477	-0.998719215393066	-1.07178592681885	1.25685977935791	ALT	hydrogenase expression/formation protein HypE	WP_232376048.1
-2.03458213806152	-2.06058025360107	-1.86465549468994	-2.76060676574707	-2.40736961364746	-2.37681770324707	-2.27298164367676	-2.99769306182861	-2.27168464660645	-0.36674976348877	-2.02541828155518	-1.92737483978271	ALT	electron transport complex subunit RsxC	WP_061485159.1
-1.66192817687988	-1.581862449646	-1.82713794708252	-2.11391830444336	-1.89658737182617	-2.02446556091309	-2.29133224487305	-2.17232418060303	-3.00640869140625	-3.63933658599854	-2.53195476531982	-3.61345958709717	ALT	MULTISPECIES: tetratricopeptide repeat-containing sulfotransferase family protein	WP_061485788.1
-0.434513092041016	-0.0194711685180664	-1.0967378616333	-0.922401428222656	-0.945768356323242	-0.611721038818359	-0.240407943725586	-0.378607749938965	-0.381425857543945	-0.550288200378418	-0.498248100280762	2.38855266571045	ALT	bifunctional indole-3-glycerol-phosphate synthase TrpC/phosphoribosylanthranilate isomerase TrpF	WP_061485332.1
-1.04752922058105	-1.11256122589111	-0.98409366607666	-0.650300979614258	-1.03421020507813	-1.26827239990234	-1.0284252166748	-1.24979305267334	-0.908130645751953	-1.45602321624756	-0.740521430969238	-2.31637477874756	ALT	MULTISPECIES: MarR family transcriptional regulator	WP_012518305.1
-0.112150192260742	0.0641069412231445	0.231501579284668	-0.0439586639404297	-0.0132808685302734	0.0461711883544922	-0.684267044067383	-0.662089347839355	-0.367074966430664	-0.69997501373291	-0.495501518249512	-0.383164405822754	ALT	MULTISPECIES: AAA family ATPase	WP_061487068.1
-0.724552154541016	-0.94394588470459	-0.983105659484863	-0.949977874755859	-0.955873489379883	-1.0287036895752	-1.14568901062012	-0.854640007019043	-0.739223480224609	-1.2949686050415	-0.45786190032959	-2.26320362091064	ALT	glycogen debranching protein GlgX	WP_081106095.1
0.411712646484375	0.13199520111084	0.592289924621582	0.525846481323242	0.322597503662109	0.399688720703125	-0.202785491943359	-0.567513465881348	-0.0137233734130859	0.975790977478027	1.22548007965088	0.584385871887207	ALT	adenosine deaminase	WP_061485542.1
-2.10559272766113	-2.41808223724365	-2.20035648345947	-1.96708488464355	-1.97545623779297	-1.8738956451416	-2.06004905700684	-1.71668338775635	-1.94159317016602	-2.00327777862549	-1.27343273162842	-0.250842094421387	ALT	beta-galactosidase	WP_061439102.1
-1.77242088317871	-1.68876552581787	-1.72288036346436	-1.68675422668457	-1.5474739074707	-1.5250072479248	-1.63578414916992	-1.6394567489624	-1.44318199157715	-1.87940120697021	-1.79773426055908	-2.95250988006592	ALT	alpha/beta hydrolase	WP_061486768.1
-1.41625785827637	-1.454270362854	-1.64731311798096	-1.11513137817383	-0.957435607910156	-1.37719535827637	-1.16928100585938	-1.08974552154541	-0.923898696899414	-0.415534019470215	-0.767168998718262	-0.575009346008301	ALT	MULTISPECIES: endolytic transglycosylase MltG	WP_014949217.1
-2.36796569824219	-1.94258975982666	-2.17629337310791	-2.39377593994141	-2.31884002685547	-2.13748168945313	-2.21447563171387	-1.97803783416748	-1.93079948425293	-1.13653087615967	-1.32891750335693	0.189764976501465	ALT	NADP-specific glutamate dehydrogenase	WP_061485812.1
-2.02326393127441	-1.96614551544189	-1.95540332794189	-1.80774116516113	-2.15897941589355	-1.87992668151855	-2.15453720092773	-2.01505565643311	-2.40200614929199	-1.35887432098389	-1.36428165435791	-3.30310344696045	ALT	biotin-dependent carboxyltransferase family protein	WP_061485996.1
-1.38973236083984	-1.49530506134033	-1.14463901519775	-1.26593589782715	-1.26756858825684	-1.31273460388184	-1.59112167358398	-1.28621387481689	-1.35548782348633	-1.38609218597412	-1.94845104217529	-0.755412101745605	ALT	beta-hexosaminidase	WP_061439306.1
-2.03445053100586	-1.93554019927979	-1.95799732208252	-2.2286262512207	-2.37251472473145	-1.90760803222656	-2.75689697265625	-2.23958683013916	-1.91409873962402	0.474474906921387	0.200005531311035	0.294453620910645	ALT	phosphotransferase family protein	WP_061486162.1
0.690397262573242	1.5206995010376	0.957106590270996	0.701240539550781	0.465644836425781	0.85499382019043	1.16161346435547	0.712813377380371	0.903409957885742	0.544106483459473	0.023036003112793	-0.711092948913574	ALT	MULTISPECIES: tryptophan synthase subunit alpha	WP_049586837.1
-1.24860763549805	-1.56799983978271	-1.49490833282471	-1.98264122009277	-1.81836318969727	-1.46827697753906	-1.47796249389648	-1.55881404876709	-2.03649139404297	0.752396583557129	-1.00953769683838	-1.06531620025635	ALT	pantoate--beta-alanine ligase	WP_061486690.1
0.122692108154297	0.499817848205566	0.939206123352051	0.668195724487305	0.719875335693359	0.729684829711914	0.556308746337891	0.34422779083252	0.9647216796875	0.653822898864746	0.395983695983887	0.236674308776855	ALT	AAA family ATPase	WP_061486087.1
0.227392196655273	0.186875343322754	0.0574407577514648	0.673192977905273	0.602445602416992	0.278007507324219	0.217756271362305	0.436745643615723	0.298629760742188	-0.33260440826416	-0.247513771057129	0.000222206115722656	ALT	hypothetical protein	WP_061484963.1
-1.86783790588379	-2.29626560211182	-1.77759265899658	-1.80359840393066	-0.937585830688477	-1.35805702209473	-0.590576171875	-0.212649345397949	-0.714349746704102	2.21966457366943	2.2293004989624	2.73833179473877	ALT	MULTISPECIES: hypothetical protein	WP_014950617.1
0.0401401519775391	0.372372627258301	-0.00491428375244141	-0.0462760925292969	-0.208763122558594	0.0148124694824219	0.277320861816406	0.344473838806152	-0.0687122344970703	0.125018119812012	0.0222768783569336	-0.0568227767944336	ALT	M14 family metallocarboxypeptidase	WP_061485316.1
2.10261917114258	1.60827732086182	1.98579883575439	1.94304656982422	2.02412033081055	1.9306697845459	1.86980628967285	1.76522159576416	2.19743156433105	2.09349536895752	2.21420574188232	0.986624717712402	ALT	SDR family NAD(P)-dependent oxidoreductase	WP_061486559.1
1.67108154296875	1.15765857696533	1.65188694000244	1.57355880737305	1.18169212341309	1.51639175415039	1.01076507568359	1.47502040863037	1.28334045410156	0.138031959533691	0.371096611022949	0.725869178771973	ALT	MULTISPECIES: fructosamine kinase family protein	WP_061485561.1
1.95136260986328	2.13838481903076	1.90689373016357	2.73592758178711	3.11733436584473	2.68463134765625	2.37553024291992	2.40778827667236	2.45387268066406	1.49794673919678	2.44716739654541	1.96600818634033	ALT	MULTISPECIES: biopolymer transporter ExbD	WP_012517737.1
2.1306209564209	2.39773845672607	2.68041896820068	2.4108829498291	2.27570152282715	2.14725494384766	2.08644866943359	1.65601634979248	2.45599555969238	1.040358543396	-0.0273618698120117	-1.54162120819092	ALT	MULTISPECIES: translation initiation factor IF-1	WP_014949333.1
1.69460296630859	1.63060474395752	1.78754711151123	2.43707275390625	2.2461986541748	2.27478218078613	1.93401336669922	1.80346012115479	1.86232757568359	1.48792552947998	1.47650241851807	0.243344306945801	ALT	MULTISPECIES: 3-hydroxyacyl-ACP dehydratase FabZ	WP_014948562.1
-1.41194915771484	-1.51476001739502	-1.28019237518311	-1.2757568359375	-1.40288734436035	-1.44521522521973	-1.83065986633301	-1.77147579193115	-2.02388000488281	-1.63114261627197	-3.89124393463135	1.4890832901001	ALT	dienelactone hydrolase family protein	WP_069943577.1
1.51547050476074	1.49076175689697	1.54812908172607	1.67452430725098	1.88528060913086	1.76750373840332	1.50501441955566	1.56737422943115	1.56519317626953	0.748942375183105	1.81271266937256	0.635664939880371	ALT	MULTISPECIES: nucleoid occlusion factor SlmA	WP_012516568.1
-0.107570648193359	-0.16324520111084	-0.433758735656738	0.110599517822266	0.703125	0.190656661987305	0.314224243164063	0.0676259994506836	-0.33381462097168	-0.841977119445801	0.241419792175293	-0.115153312683105	ALT	MULTISPECIES: redoxin family protein	WP_049585963.1
-0.0250415802001953	-0.111790657043457	-0.0966634750366211	0.0608406066894531	-0.219026565551758	-0.0973606109619141	-0.196767807006836	-0.0878267288208008	-0.393093109130859	-1.22864818572998	0.0999078750610352	-1.59932041168213	ALT	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	WP_061486404.1
1.42768859863281	1.66760921478271	1.7167329788208	1.59957122802734	1.28791236877441	1.38007926940918	1.30837631225586	1.19541454315186	1.33716583251953	-0.879273414611816	-0.126631736755371	-0.422654151916504	ALT	6-phosphogluconolactonase	WP_061486039.1
1.84704208374023	2.25064945220947	1.96771335601807	1.59029197692871	1.68155670166016	1.6755428314209	1.71158790588379	1.56436634063721	1.85220909118652	1.30359363555908	1.27400493621826	-0.183197975158691	ALT	MULTISPECIES: glutathione peroxidase	WP_014950446.1
-0.449657440185547	-0.486342430114746	-0.287245750427246	-0.362512588500977	-0.352384567260742	-0.141548156738281	-0.239711761474609	0.209687232971191	-0.396717071533203	0.730660438537598	1.22598171234131	0.845019340515137	ALT	DUF808 domain-containing protein	WP_014975461.1
-0.450098037719727	-0.415671348571777	0.0213994979858398	0.17645263671875	-0.330331802368164	-0.383584976196289	-0.139858245849609	-0.319186210632324	-0.48832893371582	0.215262413024902	0.0728006362915039	0.252139091491699	ALT	M48 family metallopeptidase	WP_061486419.1
3.05803680419922	3.14254093170166	2.87482166290283	3.73420715332031	4.15073585510254	4.14598083496094	3.72240829467773	4.82774066925049	4.58705711364746	5.86058902740479	6.91021060943604	7.61600017547607	ALT	MULTISPECIES: prepilin-type N-terminal cleavage/methylation domain-containing protein	WP_158511560.1
-0.0966911315917969	0.0134477615356445	-0.192097663879395	-0.0416545867919922	-0.209295272827148	-0.192981719970703	-0.739847183227539	-0.656630516052246	-0.652383804321289	-0.938904762268066	-1.66257381439209	-1.66168308258057	ALT	MULTISPECIES: anthranilate phosphoribosyltransferase	WP_014948943.1
0.620698928833008	0.711609840393066	0.809626579284668	1.10262107849121	0.940525054931641	0.932746887207031	1.11053657531738	1.34830188751221	0.80982780456543	0.651734352111816	1.2230806350708	0.0653676986694336	ALT	HDOD domain-containing protein	WP_061485633.1
0.790386199951172	1.0955286026001	0.766392707824707	0.676446914672852	0.311098098754883	0.807756423950195	0.656757354736328	0.657259941101074	0.490964889526367	0.577033042907715	2.00031566619873	3.04263401031494	ALT	MULTISPECIES: 5'-methylthioadenosine/adenosylhomocysteine nucleosidase	WP_014950548.1
-2.98420143127441	-2.53771114349365	-2.34819889068604	-2.25626564025879	-2.49600410461426	-2.28825950622559	-2.37998390197754	-1.98799991607666	-2.38302230834961	0.0535917282104492	-1.65177440643311	0.742140769958496	ALT	TIGR01777 family oxidoreductase	WP_061485326.1
1.18839454650879	1.72107028961182	1.67809391021729	1.40639305114746	0.969371795654297	0.677919387817383	1.1333122253418	-0.160613059997559	1.04431533813477	0.620917320251465	-0.919482231140137	-2.15602779388428	ALT	MULTISPECIES: Hsp20 family protein	WP_014976128.1
0.586076736450195	0.489529609680176	0.994763374328613	1.04465484619141	0.861730575561523	0.925495147705078	0.461299896240234	0.552193641662598	0.597637176513672	-0.37690258026123	-0.297369956970215	-1.13451862335205	ALT	MULTISPECIES: response regulator	WP_014975809.1
1.53973770141602	1.6916036605835	1.65447330474854	1.22318077087402	1.18857002258301	1.18104362487793	1.41916847229004	1.78940868377686	1.13246154785156	1.28345966339111	0.904852867126465	0.524497032165527	ALT	MULTISPECIES: L-threonine 3-dehydrogenase	WP_014947766.1
0.702899932861328	0.919821739196777	0.954007148742676	0.943019866943359	0.492694854736328	0.583908081054688	0.580911636352539	0.386103630065918	0.237600326538086	0.055201530456543	0.348767280578613	0.0962152481079102	ALT	MULTISPECIES: LacI family DNA-binding transcriptional regulator	WP_014949462.1
1.73149299621582	1.34022045135498	1.68938732147217	1.60044097900391	1.2027587890625	1.433837890625	1.26463890075684	0.984282493591309	1.20741653442383	0.597329139709473	0.642914772033691	3.44563961029053	ALT	DUF3108 domain-containing protein	WP_232375935.1
1.73733139038086	2.02826023101807	2.40304470062256	2.23060989379883	1.94100761413574	2.35251426696777	1.51630973815918	1.18149471282959	1.40423965454102	0.715033531188965	1.29140377044678	-0.702912330627441	ALT	H-NS histone family protein	WP_061485992.1
0.973243713378906	1.01978206634521	0.464076042175293	0.740150451660156	0.695266723632813	0.854930877685547	0.686450958251953	0.858269691467285	0.915277481079102	0.257567405700684	0.540322303771973	-0.180846214294434	ALT	MULTISPECIES: ribokinase	WP_014950380.1
-1.67470550537109	-1.88488864898682	-1.84348583221436	-1.71364212036133	-1.37311172485352	-1.31068229675293	-0.863239288330078	-0.462489128112793	-0.385133743286133	1.66938877105713	1.15662860870361	0.885993003845215	ALT	mechanosensitive ion channel family protein	WP_061485557.1
0.185613632202148	0.00870609283447266	0.177853584289551	0.318634033203125	0.0725269317626953	0.149885177612305	-0.0399646759033203	-0.0554666519165039	0.313388824462891	-0.640109062194824	-1.04441356658936	-0.396172523498535	ALT	hypothetical protein	WP_061485824.1
0.823341369628906	1.00586986541748	0.599339485168457	0.876886367797852	0.509702682495117	0.993564605712891	0.275722503662109	0.343844413757324	0.388265609741211	0.376566886901855	0.324038505554199	1.73858165740967	ALT	S-formylglutathione hydrolase	WP_014980323.1
2.19437217712402	1.7262544631958	2.04732608795166	2.33597946166992	2.3444881439209	2.51128578186035	2.13615798950195	2.28540706634521	2.55042266845703	0.695115089416504	2.03798580169678	-0.224888801574707	ALT	MULTISPECIES: late competence development ComFB family protein	WP_014948691.1
0.39600944519043	0.277186393737793	0.407160758972168	0.261543273925781	0.103622436523438	0.254581451416016	0.123159408569336	-0.141875267028809	0.148347854614258	-0.359959602355957	-0.421067237854004	1.89297008514404	ALT	glycine cleavage system protein T	WP_014950113.1
-0.245988845825195	-0.183993339538574	0.0236024856567383	-0.143894195556641	-0.198986053466797	-0.0173091888427734	-0.643880844116211	-0.80860424041748	-0.79686164855957	1.12808322906494	-1.06437397003174	1.27143573760986	ALT	MULTISPECIES: ABC transporter substrate-binding protein	WP_061486775.1
1.02560615539551	0.95335865020752	0.860262870788574	0.573314666748047	0.885812759399414	0.701021194458008	0.817741394042969	0.694869041442871	0.937313079833984	0.696780204772949	0.239813804626465	-0.0714941024780273	ALT	2,5-didehydrogluconate reductase DkgB	WP_061485111.1
0.0595798492431641	-0.0652303695678711	-0.251389503479004	0.228729248046875	-0.325113296508789	-0.0264244079589844	-0.394016265869141	-0.360426902770996	-0.966409683227539	1.31494045257568	0.202435493469238	2.26603412628174	ALT	glycosyltransferase family 2 protein	WP_061486449.1
1.20462799072266	0.939791679382324	0.93663501739502	0.615266799926758	0.730398178100586	0.541816711425781	0.266681671142578	-0.0981473922729492	0.516933441162109	-0.817450523376465	-0.00759601593017578	-0.331316947937012	ALT	dTDP-4-dehydrorhamnose 3,5-epimerase	WP_061486608.1
-2.17280197143555	-2.36264324188232	-2.20787906646729	-2.15503120422363	-1.95928192138672	-1.82150840759277	-1.68930053710938	-1.57115268707275	-2.03717994689941	1.31510448455811	-0.100932121276855	0.053370475769043	ALT	PQQ-dependent methanol/ethanol family dehydrogenase	WP_232376025.1
-0.13166618347168	0.0758295059204102	-0.00111484527587891	0.167512893676758	-0.258302688598633	-0.273342132568359	-0.187589645385742	-0.370266914367676	-0.631763458251953	-0.10306453704834	-0.581761360168457	-1.76704120635986	ALT	MULTISPECIES: bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG	WP_014949647.1
-0.464387893676758	-0.602240562438965	-0.816136360168457	-0.563104629516602	-0.945671081542969	-0.649017333984375	-0.592666625976563	-0.48076343536377	-0.174312591552734	-1.77671527862549	-0.884068489074707	-2.89572811126709	ALT	hydroxymethylglutaryl-CoA lyase	WP_044583745.1
-0.188825607299805	-0.272746086120605	-0.130391120910645	-0.38566780090332	-0.195215225219727	-0.0930290222167969	-0.622591018676758	-0.662632942199707	-0.314630508422852	-1.5508279800415	-0.484379768371582	3.06728267669678	ALT	MULTISPECIES: diaminopimelate epimerase	WP_014947850.1
-0.664627075195313	-0.440316200256348	-0.576884269714355	-0.466232299804688	-0.576288223266602	-0.64776611328125	-0.795011520385742	-0.650572776794434	-0.490365982055664	-0.299317359924316	-1.62408542633057	0.445616722106934	ALT	two-component system response regulator	WP_061485721.1
-1.63713836669922	-1.40468120574951	-1.27717304229736	-0.888105392456055	-1.16167068481445	-0.867097854614258	-1.04702758789063	-0.874392509460449	-1.23219108581543	-1.60634136199951	-1.2551965713501	-0.675290107727051	ALT	GGDEF domain-containing protein	WP_232375983.1
0.142484664916992	-0.148911476135254	0.0998086929321289	1.03159332275391	0.650947570800781	0.755373001098633	0.877866744995117	1.29022121429443	1.13890838623047	3.50228214263916	3.23244953155518	3.44478130340576	ALT	MULTISPECIES: lipid asymmetry maintenance ABC transporter permease subunit MlaE	WP_014948350.1
-0.419063568115234	-0.526585578918457	-0.256821632385254	-0.0215702056884766	0.0131568908691406	-0.0433368682861328	-0.590055465698242	-0.49625301361084	-0.787961959838867	-0.658360481262207	-0.521561622619629	0.254443168640137	ALT	hypothetical protein	WP_061439486.1
0.0968723297119141	-0.423216819763184	-0.410904884338379	-0.259878158569336	-0.468109130859375	-0.228952407836914	0.236574172973633	0.35501766204834	0.187015533447266	0.350707054138184	1.26664638519287	0.369475364685059	ALT	aminotransferase class V-fold PLP-dependent enzyme	WP_061439298.1
-1.2022876739502	-1.46992206573486	-0.833235740661621	-0.653472900390625	-1.11043167114258	-0.90839958190918	-1.24378204345703	-1.22183895111084	-0.981805801391602	-1.40914249420166	-1.76478672027588	-1.63282299041748	ALT	extracellular solute-binding protein	WP_061439026.1
0.22419548034668	0.107424736022949	0.045475959777832	0.416885375976563	0.304601669311523	0.312536239624023	0.692216873168945	1.00216770172119	0.706212997436523	0.946343421936035	0.905697822570801	0.694653511047363	ALT	hypothetical protein	WP_061439472.1
-3.9013671875	-3.89778423309326	-3.63313007354736	-3.85596466064453	-2.94223785400391	-3.83794975280762	-2.86763000488281	-2.32302951812744	-2.54033279418945	-0.196118354797363	-0.126969337463379	0.0166654586791992	ALT	flagellar hook-associated protein FlgK	WP_052247342.1
0.741666793823242	1.10806941986084	-0.201188087463379	-0.988485336303711	0.156957626342773	-0.220865249633789	0.661228179931641	0.717625617980957	1.17783355712891	1.43255138397217	0.728764533996582	0.629597663879395	ALT	alanine--glyoxylate aminotransferase family protein	WP_232375932.1
0.0347194671630859	-0.26529598236084	-0.191561698913574	0.233573913574219	0.688570022583008	0.477222442626953	0.271158218383789	0.730360984802246	0.650136947631836	-0.309674263000488	-0.447600364685059	0.221512794494629	ALT	hypothetical protein	WP_061485827.1
-2.02510643005371	-1.82869243621826	-1.89794826507568	-1.75229263305664	-2.04780387878418	-1.71669769287109	-1.69235038757324	-1.44423770904541	-1.90804100036621	0.860438346862793	0.434088706970215	-0.104586601257324	ALT	guanine deaminase	WP_061485519.1
1.31052780151367	1.75925350189209	1.20213985443115	0.776987075805664	0.582057952880859	0.87122917175293	1.08037185668945	0.511641502380371	0.467998504638672	0.219914436340332	0.527314186096191	0.284773826599121	ALT	bifunctional histidinol-phosphatase/imidazoleglycerol-phosphate dehydratase HisB	WP_061486116.1
-2.49206924438477	-2.37499141693115	-2.37887096405029	-2.41053009033203	-1.99678611755371	-2.20007133483887	-2.09512519836426	-1.59995365142822	-1.9526538848877	0.775458335876465	0.225384712219238	0.43087100982666	ALT	MULTISPECIES: autotransporter assembly complex protein TamA	WP_061486851.1
0.199041366577148	0.140999794006348	-0.0981969833374023	-0.0710029602050781	0.146076202392578	0.17308235168457	0.328018188476563	0.867152214050293	0.550029754638672	1.43756198883057	2.38094997406006	2.62207508087158	ALT	MULTISPECIES: MotA/TolQ/ExbB proton channel family protein	WP_012517279.1
-1.34754371643066	-0.870532035827637	-1.60827350616455	-0.895626068115234	-0.995208740234375	-0.663249969482422	-0.355047225952148	0.507182121276855	-0.711048126220703	0.0245351791381836	0.49611759185791	-1.405442237854	ALT	L-serine ammonia-lyase	WP_061485894.1
-0.39752197265625	0.291869163513184	-0.904793739318848	-1.43743515014648	-1.14502906799316	-1.01973342895508	-0.412782669067383	-1.3433256149292	-0.708072662353516	2.48643016815186	3.21321392059326	1.98953914642334	ALT	MULTISPECIES: ribonucleotide-diphosphate reductase subunit beta	WP_014949649.1
-2.05923843383789	-1.6207857131958	-1.76475048065186	-1.85770606994629	-1.96023368835449	-1.86952018737793	-1.95969200134277	-2.08270931243896	-1.85029792785645	-1.12190723419189	-1.07005023956299	0.754593849182129	ALT	D-2-hydroxyacid dehydrogenase	WP_061486855.1
