gene_id,gene,product,status,main,sub,path,ecpath,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,Length,organism,protein_id
ACZ81_RS11720,malQ,4-alpha-glucanotransferase,up,09100 Metabolism,09101 Carbohydrate metabolism,00500 Starch and sucrose metabolism [PATH:ko00500],K00705  malQ; 4-alpha-glucanotransferase [EC:2.4.1.25],1537.957150832448,1.7163061365370507,0.27762115624734457,4.381172360846273,1.1804244421256754e-5,2.2559859362372738e-4,treatment_long.term_vs_ref,2196,HOT1A3,WP_039234854.1
ACZ81_RS11725,gap,type I glyceraldehyde-3-phosphate dehydrogenase,no_significant,09100 Metabolism // 09130 Environmental Information Processing // 09160 Human Diseases // 09180 Brite Hierarchies,09101 Carbohydrate metabolism // 09102 Energy metabolism // 09132 Signal transduction // 09171 Infectious disease: bacterial // 09164 Neurodegenerative disease // 09166 Cardiovascular disease // 09182 Protein families: genetic information processing // 09183 Protein families: signaling and cellular processes,00010 Glycolysis / Gluconeogenesis [PATH:ko00010] // 00710 Carbon fixation in photosynthetic organisms [PATH:ko00710] // 04066 HIF-1 signaling pathway [PATH:ko04066] // 05130 Pathogenic Escherichia coli infection [PATH:ko05130] // 05132 Salmonella infection [PATH:ko05132] // 05010 Alzheimer disease [PATH:ko05010] // 05415 Diabetic cardiomyopathy [PATH:ko05415] // 04131 Membrane trafficking [BR:ko04131] // 04147 Exosome [BR:ko04147],"K00134  GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]",3278.524630639084,0.667588742220969,0.37603547534952003,0.44567269102788093,0.6558336939033709,1,treatment_long.term_vs_ref,993,HOT1A3,WP_014976817.1
ACZ81_RS11730,ACZ81_RS11730,D-hexose-6-phosphate mutarotase,no_significant,09100 Metabolism,09101 Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010],K01792  E5.1.3.15; glucose-6-phosphate 1-epimerase [EC:5.1.3.15],1019.0448072284928,0.5790987875700534,0.20777366688047735,0.38069688405487545,0.7034281812415961,1,treatment_long.term_vs_ref,849,HOT1A3,WP_061486038.1
ACZ81_RS11735,ACZ81_RS11735,bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase,no_significant,09100 Metabolism,09101 Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030] // 00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630],K01625  eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42],532.721996313629,0.17098923735856011,0.20831176949438188,0,1,1,treatment_long.term_vs_ref,642,HOT1A3,WP_014949849.1
ACZ81_RS11740,ACZ81_RS11740,glucokinase,no_significant,09100 Metabolism,09101 Carbohydrate metabolism // 09110 Biosynthesis of other secondary metabolites,"00010 Glycolysis / Gluconeogenesis [PATH:ko00010] // 00052 Galactose metabolism [PATH:ko00052] // 00500 Starch and sucrose metabolism [PATH:ko00500] // 00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520] // 00521 Streptomycin biosynthesis [PATH:ko00521] // 00524 Neomycin, kanamycin and gentamicin biosynthesis [PATH:ko00524]",K00845  glk; glucokinase [EC:2.7.1.2],708.2099348038873,0.17865966947469214,0.2407145712553403,0,1,1,treatment_long.term_vs_ref,951,HOT1A3,WP_014949850.1
ACZ81_RS11745,edd,phosphogluconate dehydratase,no_significant,09100 Metabolism,09101 Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030],K01690  edd; phosphogluconate dehydratase [EC:4.2.1.12],2023.9657974398165,-0.012875071427779449,0.24416221159842785,-0,1,1,treatment_long.term_vs_ref,1824,HOT1A3,WP_014949851.1
ACZ81_RS11750,pgl,6-phosphogluconolactonase,no_significant,09100 Metabolism,09101 Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030],"K01057  PGLS, pgl, devB; 6-phosphogluconolactonase [EC:3.1.1.31]",744.25336437836,0.2188605411611278,0.19907240876026022,0,1,1,treatment_long.term_vs_ref,690,HOT1A3,WP_061486039.1
ACZ81_RS11755,zwf,glucose-6-phosphate dehydrogenase,no_significant,09100 Metabolism // 09160 Human Diseases // 09180 Brite Hierarchies,09101 Carbohydrate metabolism // 09106 Metabolism of other amino acids // 09161 Cancer: overview // 09166 Cardiovascular disease // 09183 Protein families: signaling and cellular processes,00030 Pentose phosphate pathway [PATH:ko00030] // 00480 Glutathione metabolism [PATH:ko00480] // 05230 Central carbon metabolism in cancer [PATH:ko05230] // 05415 Diabetic cardiomyopathy [PATH:ko05415] // 04147 Exosome [BR:ko04147],"K00036  G6PD, zwf; glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]",3046.9319212416203,0.46988568556693383,0.22449721879957815,0,1,1,treatment_long.term_vs_ref,1491,HOT1A3,WP_014949853.1
ACZ81_RS11760,ACZ81_RS11760,MurR/RpiR family transcriptional regulator,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],"K19337  hexR; RpiR family transcriptional regulator, carbohydrate utilization regulator",351.82660938187496,1.0247021953438544,0.20000103691582252,2.62349737498958,0.008703211573316867,0.06915434837037582,treatment_long.term_vs_ref,849,HOT1A3,WP_014949854.1
ACZ81_RS11765,pyk,pyruvate kinase,no_significant,09100 Metabolism // 09150 Organismal Systems // 09160 Human Diseases // 09180 Brite Hierarchies,09101 Carbohydrate metabolism // 09152 Endocrine system // 09161 Cancer: overview // 09172 Infectious disease: viral // 09167 Endocrine and metabolic disease // 09182 Protein families: genetic information processing // 09183 Protein families: signaling and cellular processes,00010 Glycolysis / Gluconeogenesis [PATH:ko00010] // 00620 Pyruvate metabolism [PATH:ko00620] // 04922 Glucagon signaling pathway [PATH:ko04922] // 05203 Viral carcinogenesis [PATH:ko05203] // 05230 Central carbon metabolism in cancer [PATH:ko05230] // 05165 Human papillomavirus infection [PATH:ko05165] // 04930 Type II diabetes mellitus [PATH:ko04930] // 04131 Membrane trafficking [BR:ko04131] // 04147 Exosome [BR:ko04147],"K00873  PK, pyk; pyruvate kinase [EC:2.7.1.40]",2265.597724529808,0.613689622615142,0.3196574431649981,0.3556608020432006,0.7220946034410773,1,treatment_long.term_vs_ref,1434,HOT1A3,WP_014949855.1
ACZ81_RS11780,ACZ81_RS11780,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase,no_significant,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270],"K01243  mtnN, mtn, pfs; adenosylhomocysteine nucleosidase [EC:3.2.2.9]",86.81716664648592,0.0709665427748782,0.30988243790046727,0,1,1,treatment_long.term_vs_ref,906,HOT1A3,WP_061486040.1
ACZ81_RS11785,ACZ81_RS11785,hypothetical protein,no_significant,,,,,226.41890478771893,-0.5412598788577834,0.48180393432100305,-0.0856362431243533,0.9317555864282511,1,treatment_long.term_vs_ref,375,HOT1A3,WP_014949857.1
ACZ81_RS11790,ACZ81_RS11790,putative DNA modification/repair radical SAM protein,no_significant,,,,,62.90499713745544,-1.1657587918766623,0.3322654958274538,-2.0036952384077593,0.04510271665780001,0.2694528004275549,treatment_long.term_vs_ref,1239,HOT1A3,WP_061486041.1
ACZ81_RS11795,ACZ81_RS11795,TIGR03915 family putative DNA repair protein,no_significant,09120 Genetic Information Processing // 09180 Brite Hierarchies,09124 Replication and repair // 09182 Protein families: genetic information processing,03410 Base excision repair [PATH:ko03410] // 03400 DNA repair and recombination proteins [BR:ko03400],K21929  udg; uracil-DNA glycosylase [EC:3.2.2.27],30.287976116844682,-0.1890699751982534,0.28297372730312975,-0,1,1,treatment_long.term_vs_ref,804,HOT1A3,WP_014976822.1
ACZ81_RS11800,ACZ81_RS11800,BON domain-containing protein,no_significant,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99996 General function prediction only,K04065  osmY; hyperosmotically inducible periplasmic protein,4187.764802391665,-1.8864991987764705,0.4614499580887677,-3.0046577629328857,0.002658798317249319,0.02522334692773631,treatment_long.term_vs_ref,597,HOT1A3,WP_014949860.1
ACZ81_RS11805,ACZ81_RS11805,endonuclease/exonuclease/phosphatase family protein,no_significant,,,,,266.3738588094365,-0.15189041905287384,0.19102442771034278,-0,1,1,treatment_long.term_vs_ref,981,HOT1A3,WP_014979601.1
ACZ81_RS11810,ACZ81_RS11810,hypothetical protein,no_significant,,,,,385.51091807531026,-0.9570662748218947,0.2847752070518681,-1.6050072601251624,0.10849220693620007,0.5325858088626181,treatment_long.term_vs_ref,546,HOT1A3,WP_014949862.1
ACZ81_RS11815,ACZ81_RS11815,glycosyl transferase family 2,no_significant,,,,,319.1455138264253,-0.974029149458796,0.3721445758164272,-1.2737768605624575,0.2027425080060951,0.8455479385805047,treatment_long.term_vs_ref,981,HOT1A3,WP_014949863.1
ACZ81_RS11820,ACZ81_RS11820,YqcI/YcgG family protein,no_significant,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K09190  K09190; uncharacterized protein,56.880360018667645,-0.18263938122556495,0.3064628382549475,-0,1,1,treatment_long.term_vs_ref,663,HOT1A3,WP_014949864.1
ACZ81_RS11825,ACZ81_RS11825,urea carboxylase-associated family protein,no_significant,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K09967  K09967; uncharacterized protein,114.50999783629199,-0.25493790141448186,0.18896580913671487,-0,1,1,treatment_long.term_vs_ref,591,HOT1A3,WP_014976827.1
ACZ81_RS11830,ACZ81_RS11830,hypothetical protein,no_significant,,,,,214.26414713433306,-0.283677553867188,0.2264178550128238,-0,1,1,treatment_long.term_vs_ref,1740,HOT1A3,WP_061486979.1
ACZ81_RS11835,ACZ81_RS11835,DUF839 domain-containing protein,no_significant,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K07093  K07093; uncharacterized protein,369.9590675429966,-0.9101289456564476,0.1951853927010274,-2.1012276583865943,0.0356209865804885,0.22474330796055,treatment_long.term_vs_ref,1854,HOT1A3,WP_061486042.1
ACZ81_RS11840,ACZ81_RS11840,DUF4861 family protein,no_significant,,,,,137.7755069935729,-0.5043550883237415,0.27465668347561417,-0.0158564804199575,0.9873488892269838,1,treatment_long.term_vs_ref,1227,HOT1A3,WP_061486043.1
ACZ81_RS11845,kduD,2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase KduD,no_significant,09100 Metabolism,09101 Carbohydrate metabolism,00040 Pentose and glucuronate interconversions [PATH:ko00040],K00065  kduD; 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase [EC:1.1.1.127],196.63416316604867,-0.9025797931980996,0.20345145034974768,-1.9787511590899742,0.047844029896082885,0.2811372323893706,treatment_long.term_vs_ref,756,HOT1A3,WP_014976831.1
ACZ81_RS11850,kduI,5-dehydro-4-deoxy-D-glucuronate isomerase,no_significant,09100 Metabolism,09101 Carbohydrate metabolism,00040 Pentose and glucuronate interconversions [PATH:ko00040],K01815  kduI; 4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase [EC:5.3.1.17],160.20272806865563,-0.5436065641686513,0.2011675766440545,-0.21676735831942065,0.8283896514083067,1,treatment_long.term_vs_ref,843,HOT1A3,WP_061486980.1
ACZ81_RS11855,ACZ81_RS11855,TRAP transporter substrate-binding protein,no_significant,,,,,90.52729443877101,-0.5189761452054381,0.248358807169027,-0.07640616985458222,0.9390959611230021,1,treatment_long.term_vs_ref,981,HOT1A3,WP_061486981.1
ACZ81_RS11860,ACZ81_RS11860,TRAP transporter small permease,no_significant,,,,,18.10689504766475,-0.38608490416068325,0.2728588084475731,-0,1,1,treatment_long.term_vs_ref,483,HOT1A3,WP_061486044.1
ACZ81_RS11865,ACZ81_RS11865,TRAP transporter large permease,no_significant,,,,,41.99129986364509,0.3209557672655272,0.24758688680357793,0,1,1,treatment_long.term_vs_ref,1293,HOT1A3,WP_014949873.1
ACZ81_RS11870,ACZ81_RS11870,LacI family DNA-binding transcriptional regulator,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],"K02529  lacI, galR; LacI family transcriptional regulator",1259.0712423518778,-0.09154240206314895,0.19633009708235258,-0,1,1,treatment_long.term_vs_ref,1014,HOT1A3,WP_014949874.1
ACZ81_RS11875,ACZ81_RS11875,altronate dehydratase family protein,down,09100 Metabolism,09101 Carbohydrate metabolism,00040 Pentose and glucuronate interconversions [PATH:ko00040],K01685  uxaA; altronate hydrolase [EC:4.2.1.7],118.69688374173518,-1.459901569949898,0.2883691107619066,-3.3287253527734655,8.724439196835923e-4,0.009944932037666157,treatment_long.term_vs_ref,1488,HOT1A3,WP_061486045.1
ACZ81_RS11880,uxaC,glucuronate isomerase,no_significant,09100 Metabolism,09101 Carbohydrate metabolism,00040 Pentose and glucuronate interconversions [PATH:ko00040],K01812  uxaC; glucuronate isomerase [EC:5.3.1.12],83.11860876869305,-0.9164711611565192,0.32418927972672634,-1.2846543275816564,0.19891310499125037,0.8348836826764954,treatment_long.term_vs_ref,1413,HOT1A3,WP_039225321.1
ACZ81_RS11885,ACZ81_RS11885,mannitol dehydrogenase family protein,no_significant,09100 Metabolism,09101 Carbohydrate metabolism,00040 Pentose and glucuronate interconversions [PATH:ko00040],K00040  uxuB; fructuronate reductase [EC:1.1.1.57],80.23761898150873,-0.4694205588794418,0.20379741283605413,-0,1,1,treatment_long.term_vs_ref,1539,HOT1A3,WP_061486046.1
ACZ81_RS11890,eda,bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase,no_significant,09100 Metabolism,09101 Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030] // 00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630],K01625  eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42],43.78115809335502,-0.8331644507385024,0.2662312096283262,-1.2514101979389225,0.21078485854329543,0.8689633383088525,treatment_long.term_vs_ref,636,HOT1A3,WP_014976837.1
ACZ81_RS11895,ACZ81_RS11895,sugar kinase,no_significant,09100 Metabolism,09101 Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030],K00874  kdgK; 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45],130.87147087965855,0.016524890664577553,0.24734473322062517,0,1,1,treatment_long.term_vs_ref,969,HOT1A3,WP_061486047.1
ACZ81_RS11900,ACZ81_RS11900,rhamnogalacturonan acetylesterase,no_significant,,,,,31.072022822066753,-1.023589688626373,0.43107440661369045,-1.214615575857164,0.22451274539364036,0.9065709524253971,treatment_long.term_vs_ref,933,HOT1A3,WP_061486048.1
ACZ81_RS11905,ACZ81_RS11905,TonB-dependent receptor,down,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K02014  TC.FEV.OM; iron complex outermembrane recepter protein,2769.238401122425,-3.3541423831200308,0.35358292612094094,-8.072059401826966,6.912222967460849e-16,8.504194319654176e-14,treatment_long.term_vs_ref,2697,HOT1A3,WP_061486049.1
ACZ81_RS11910,ACZ81_RS11910,glycoside hydrolase family 88 protein,down,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,"K15532  yteR, yesR; unsaturated rhamnogalacturonyl hydrolase [EC:3.2.1.172]",221.75602319495127,-2.401360379175079,0.3487698389629599,-5.451619282299831,4.9913224656058805e-8,1.584744882829867e-6,treatment_long.term_vs_ref,1203,HOT1A3,WP_014949883.1
ACZ81_RS11915,ACZ81_RS11915,glycoside hydrolase family 28 protein,down,,,,,178.36042016912228,-1.6718251592256417,0.27825875952769297,-4.211278599871063,2.5392934698630995e-5,4.4431992848226767e-4,treatment_long.term_vs_ref,1464,HOT1A3,WP_061486050.1
ACZ81_RS11920,ACZ81_RS11920,pectinesterase family protein,no_significant,09100 Metabolism // 09130 Environmental Information Processing,09101 Carbohydrate metabolism // 09132 Signal transduction,00040 Pentose and glucuronate interconversions [PATH:ko00040] // 02020 Two-component system [PATH:ko02020],K01051  E3.1.1.11; pectinesterase [EC:3.1.1.11],126.62455251752534,-0.7887627694245914,0.21979513781310006,-1.3137814252749171,0.18891977017274098,0.8002734515836484,treatment_long.term_vs_ref,1188,HOT1A3,WP_061486051.1
ACZ81_RS11925,ACZ81_RS11925,response regulator,no_significant,,,,,485.93793955834246,-0.6494910924014392,0.16480606621864513,-0.9070727542462677,0.36436832493283106,1,treatment_long.term_vs_ref,2121,HOT1A3,WP_061486052.1
ACZ81_RS11930,ACZ81_RS11930,WYL domain-containing protein,no_significant,,,,,314.3466167823414,-0.2932122197352627,0.15545948077903374,-0,1,1,treatment_long.term_vs_ref,885,HOT1A3,WP_039225312.1
ACZ81_RS11935,ACZ81_RS11935,PEP-CTERM sorting domain-containing protein,no_significant,,,,,39.99186812495223,-0.5437366239405653,0.3244130462392218,-0.13481770985348718,0.8927560032366615,1,treatment_long.term_vs_ref,609,HOT1A3,WP_061486053.1
ACZ81_RS11940,ACZ81_RS11940,ExeM/NucH family extracellular endonuclease,no_significant,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K07004  K07004; uncharacterized protein,366.78867939358224,0.2584643644984078,0.28367561031372673,0,1,1,treatment_long.term_vs_ref,4017,HOT1A3,WP_061486054.1
ACZ81_RS11945,ACZ81_RS11945,M1 family metallopeptidase,no_significant,,,,,698.1935113581533,0.16858932513418143,0.1619330520205739,0,1,1,treatment_long.term_vs_ref,2646,HOT1A3,WP_081106097.1
ACZ81_RS11950,ACZ81_RS11950,Cache 3/Cache 2 fusion domain-containing protein,down,09130 Environmental Information Processing // 09140 Cellular Processes // 09180 Brite Hierarchies,09132 Signal transduction // 09142 Cell motility // 09183 Protein families: signaling and cellular processes,02020 Two-component system [PATH:ko02020] // 02030 Bacterial chemotaxis [PATH:ko02030] // 02035 Bacterial motility proteins [BR:ko02035],K03406  mcp; methyl-accepting chemotaxis protein,1548.5388064794429,-1.415066435767275,0.1753543454708479,-5.218384713023276,1.804902675354826e-7,4.969162120889475e-6,treatment_long.term_vs_ref,1917,HOT1A3,WP_061486055.1
ACZ81_RS11955,ACZ81_RS11955,hypothetical protein,no_significant,,,,,70.76710483257082,0.4785665070033847,0.21723234455318088,0,1,1,treatment_long.term_vs_ref,249,HOT1A3,WP_014976849.1
ACZ81_RS11960,ACZ81_RS11960,phosphate ABC transporter substrate-binding protein,down,,,,,2456.6023745822245,-1.1615742613002358,0.1864590957120089,-3.548093262889439,3.8803079774260693e-4,0.004943939322694639,treatment_long.term_vs_ref,402,HOT1A3,WP_014949893.1
ACZ81_RS11965,ACZ81_RS11965,LysR family transcriptional regulator,no_significant,,,,,112.36767511498368,-0.24101509004244742,0.18737240685905018,-0,1,1,treatment_long.term_vs_ref,906,HOT1A3,WP_014949894.1
ACZ81_RS11970,ACZ81_RS11970,type 1 glutamine amidotransferase domain-containing protein,up,,,,,119.31060030247762,3.0585388835442915,0.32566744901041234,7.856292949506566,3.9566906428693726e-15,4.58161501793433e-13,treatment_long.term_vs_ref,864,HOT1A3,WP_061486056.1
ACZ81_RS11975,ACZ81_RS11975,iron-containing alcohol dehydrogenase,up,09100 Metabolism,09101 Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K08325  yqhD; NADP-dependent alcohol dehydrogenase [EC:1.1.-.-],180.77009842532877,2.0295577156345597,0.42023499983914175,3.6397675496330537,2.728842703191412e-4,0.0036295451765083067,treatment_long.term_vs_ref,1152,HOT1A3,WP_014976852.1
ACZ81_RS11980,ACZ81_RS11980,"NADH:flavin oxidoreductase/NADH oxidase",no_significant,,,,,871.4910301006412,-1.4388345612572198,0.4424070954763492,-2.122105569410808,0.03382887382017673,0.21585782209081972,treatment_long.term_vs_ref,1104,HOT1A3,WP_014949897.1
ACZ81_RS11985,ACZ81_RS11985,bifunctional diguanylate cyclase/phosphodiesterase,no_significant,,,,,364.43163120828456,0.20026328048173037,0.16932812518681867,0,1,1,treatment_long.term_vs_ref,1881,HOT1A3,WP_061486057.1
ACZ81_RS11990,ACZ81_RS11990,nitroreductase,no_significant,,,,,412.4210033158489,0.24535669119123152,0.2530724778953328,0,1,1,treatment_long.term_vs_ref,669,HOT1A3,WP_014949899.1
ACZ81_RS11995,ACZ81_RS11995,catalase,no_significant,09100 Metabolism // 09130 Environmental Information Processing // 09140 Cellular Processes // 09150 Organismal Systems // 09160 Human Diseases,09101 Carbohydrate metabolism // 09105 Amino acid metabolism // 09132 Signal transduction // 09141 Transport and catabolism // 09149 Aging // 09161 Cancer: overview // 09164 Neurodegenerative disease,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630] // 00380 Tryptophan metabolism [PATH:ko00380] // 04016 MAPK signaling pathway - plant [PATH:ko04016] // 04011 MAPK signaling pathway - yeast [PATH:ko04011] // 04068 FoxO signaling pathway [PATH:ko04068] // 04146 Peroxisome [PATH:ko04146] // 04211 Longevity regulating pathway [PATH:ko04211] // 04212 Longevity regulating pathway - worm [PATH:ko04212] // 04213 Longevity regulating pathway - multiple species [PATH:ko04213] // 05208 Chemical carcinogenesis - reactive oxygen species [PATH:ko05208] // 05014 Amyotrophic lateral sclerosis [PATH:ko05014] // 05022 Pathways of neurodegeneration - multiple diseases [PATH:ko05022],"K03781  katE, CAT, catB, srpA; catalase [EC:1.11.1.6]",3314.8658182102945,-0.31792739699499584,0.3628855198356558,-0,1,1,treatment_long.term_vs_ref,1500,HOT1A3,WP_041693780.1
ACZ81_RS12000,ACZ81_RS12000,DUF3369 domain-containing protein,down,,,,,5596.4539215440445,-2.503028649409294,0.31905632968897213,-6.277978096726431,3.4300422108510073e-10,1.5887148451906374e-8,treatment_long.term_vs_ref,1527,HOT1A3,WP_014949901.1
ACZ81_RS12005,ACZ81_RS12005,GAF domain-containing sensor histidine kinase,down,,,,,1516.1128129006124,-2.1743689463325198,0.2820201015783349,-5.937055326772305,2.901867622687668e-9,1.1540053364162979e-7,treatment_long.term_vs_ref,1350,HOT1A3,WP_014976856.1
ACZ81_RS12010,ACZ81_RS12010,alpha/beta hydrolase,no_significant,,,,,68.16431377184072,-0.9461065366293826,0.18412592411199655,-2.422833931619719,0.015399964828067214,0.1112470853726617,treatment_long.term_vs_ref,861,HOT1A3,WP_061486058.1
ACZ81_RS12015,ACZ81_RS12015,helix-turn-helix domain-containing protein,no_significant,,,,,309.8849073906307,0.25552420797085784,0.17100731419165827,0,1,1,treatment_long.term_vs_ref,810,HOT1A3,WP_061486059.1
ACZ81_RS12020,ACZ81_RS12020,carboxymuconolactone decarboxylase family protein,no_significant,,,,,22.92008928387207,0.05642195510764907,0.3680237989440811,0,1,1,treatment_long.term_vs_ref,447,HOT1A3,WP_049586902.1
ACZ81_RS12025,ACZ81_RS12025,YrhK family protein,lowcount,,,,,5.8994874967136335,-0.6304226865185935,0.5409961327635303,-0.2410787778691965,0.8094940605673927,NA,treatment_long.term_vs_ref,168,HOT1A3,WP_231506607.1
ACZ81_RS12030,ACZ81_RS12030,site-specific integrase,no_significant,,,,,15.790664338659026,-0.583270245844975,0.466527696726297,-0.1784893939401589,0.8583386498671832,1,treatment_long.term_vs_ref,882,HOT1A3,WP_158511555.1
ACZ81_RS12050,ACZ81_RS12050,hypothetical protein,lowcount,,,,,3.0683435819676066,-0.31300187995285833,0.7547470844345808,-0,1,NA,treatment_long.term_vs_ref,393,HOT1A3,WP_015066045.1
ACZ81_RS12055,ACZ81_RS12055,hypothetical protein,no_significant,,,,,74.97187272736177,-0.6110651785061614,0.20854405723197045,-0.5325741715220391,0.5943283853403185,1,treatment_long.term_vs_ref,258,HOT1A3,WP_061486063.1
ACZ81_RS12065,ACZ81_RS12065,hypothetical protein,no_significant,,,,,224.8000773024286,0.14892037815810225,0.1479400462934456,0,1,1,treatment_long.term_vs_ref,864,HOT1A3,WP_012518828.1
ACZ81_RS12070,ACZ81_RS12070,hypothetical protein,no_significant,,,,,245.5199539296644,-0.06642204577722202,0.17658587695983535,-0,1,1,treatment_long.term_vs_ref,399,HOT1A3,WP_061486065.1
ACZ81_RS12075,ACZ81_RS12075,hypothetical protein,no_significant,,,,,355.3796128905753,-0.2553739321517003,0.2707741240827843,-0,1,1,treatment_long.term_vs_ref,384,HOT1A3,WP_061486066.1
ACZ81_RS12080,ACZ81_RS12080,recombinase family protein,no_significant,,,,,385.54886615602703,-0.3325308844679611,0.32106054254462446,-0,1,1,treatment_long.term_vs_ref,561,HOT1A3,WP_061486067.1
ACZ81_RS12085,ACZ81_RS12085,hypothetical protein,no_significant,,,,,54.75929438835128,-0.5874324571922581,0.2630997990701821,-0.3323167007396134,0.7396501304389809,1,treatment_long.term_vs_ref,1245,HOT1A3,WP_061486983.1
ACZ81_RS12090,ACZ81_RS12090,DUF4041 domain-containing protein,no_significant,,,,,442.9119842834361,-0.018902586090183675,0.16126900549017834,-0,1,1,treatment_long.term_vs_ref,1404,HOT1A3,WP_023559752.1
ACZ81_RS12100,ACZ81_RS12100,hypothetical protein,no_significant,,,,,70.63731603616486,0.24593607376811355,0.2379981307719266,0,1,1,treatment_long.term_vs_ref,459,HOT1A3,WP_039236516.1
ACZ81_RS12105,ACZ81_RS12105,AraC family transcriptional regulator,down,,,,,42.07521909962765,-1.9307767605105723,0.3579820853291377,-3.9967831328628645,6.420907374027124e-5,0.0010071359494639356,treatment_long.term_vs_ref,894,HOT1A3,WP_049586886.1
ACZ81_RS12110,ACZ81_RS12110,SLC13 family permease,no_significant,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K14445  SLC13A2_3_5; solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2/3/5",168.5436365530866,0.35636462714056205,0.18943170181861743,0,1,1,treatment_long.term_vs_ref,1434,HOT1A3,WP_061486068.1
ACZ81_RS12115,dcd,dCTP deaminase,no_significant,09100 Metabolism,09104 Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],K01494  dcd; dCTP deaminase [EC:3.5.4.13],338.42606789940817,0.25624030091143823,0.14241001324133437,0,1,1,treatment_long.term_vs_ref,591,HOT1A3,WP_014979644.1
ACZ81_RS12120,apbC,iron-sulfur cluster carrier protein ApbC,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03036 Chromosome and associated proteins [BR:ko03036] // 03029 Mitochondrial biogenesis [BR:ko03029],"K03593  mrp, NUBPL; ATP-binding protein involved in chromosome partitioning",469.4496982726414,0.2933006879764318,0.08728705254066028,0,1,1,treatment_long.term_vs_ref,1104,HOT1A3,WP_061486069.1
ACZ81_RS12125,metG,methionine--tRNA ligase,no_significant,09100 Metabolism // 09120 Genetic Information Processing // 09180 Brite Hierarchies,09106 Metabolism of other amino acids // 09122 Translation // 09181 Protein families: metabolism // 09182 Protein families: genetic information processing,00450 Selenocompound metabolism [PATH:ko00450] // 00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970] // 01007 Amino acid related enzymes [BR:ko01007] // 03016 Transfer RNA biogenesis [BR:ko03016],"K01874  MARS, metG; methionyl-tRNA synthetase [EC:6.1.1.10]",1659.025917710709,0.5960104234792828,0.19185878340584686,0.5004223511424439,0.6167777184734484,1,treatment_long.term_vs_ref,2025,HOT1A3,WP_014976866.1
ACZ81_RS12130,ACZ81_RS12130,mechanosensitive ion channel,no_significant,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K03442  mscS; small conductance mechanosensitive channel,1909.5419400982928,-0.9241451843316265,0.2434579781834764,-1.7421699937554704,0.08147870285306373,0.4340753087043463,treatment_long.term_vs_ref,837,HOT1A3,WP_061486070.1
